,LiveUrl,Uid,Url,Certification,LearningPathUrl,Title,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
123,https://docs.microsoft.com/en-us/learn/modules/describe-insider-risk-capabilities-microsoft-365/,learn.wwl.describe-insider-risk-capabilities-microsoft-365,/learn/modules/describe-insider-risk-capabilities-microsoft-365/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe insider risk capabilities in Microsoft 365,8,"1,504","12,822",71.61%,"1,395",999,"1,109",2.0,502.5558333000001,20.04876995,34,4.8,55,,,m365,business-user;student,beginner
124,https://docs.microsoft.com/en-us/learn/modules/describe-information-protection-governance-capabilities-microsoft-365/,learn.wwl.describe-information-protection-governance-capabilities-microsoft-365,/learn/modules/describe-information-protection-governance-capabilities-microsoft-365/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe information protection and governance capabilities of Microsoft 365,9,"1,770","15,743",66.60%,"1,587","1,057","1,184",6.0,758.5972222,25.71516008,35,4.830188679,53,,,m365,business-user;student,beginner
125,https://docs.microsoft.com/en-us/learn/modules/describe-ediscovery-capabilities-of-microsoft-365/,learn.wwl.describe-ediscovery-capabilities-of-microsoft-365,/learn/modules/describe-ediscovery-capabilities-of-microsoft-365/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe the eDiscovery and audit capabilities of Microsoft 365,9,"1,874","15,642",64.76%,"1,538",996,"1,075",3.0,555.9930555999999,17.80127179,33,4.86,50,,,m365,business-user;student,beginner
126,https://docs.microsoft.com/en-us/learn/modules/describe-compliance-management-capabilities-microsoft/,learn.wwl.describe-compliance-management-capabilities-microsoft,/learn/modules/describe-compliance-management-capabilities-microsoft/,sc-900,https://docs.microsoft.com/en-us/learn/paths/describe-capabilities-of-microsoft-compliance-solutions/,Describe the compliance management capabilities in Microsoft,9,"4,710","43,672",70.26%,"4,216","2,962","3,086",11.0,1397.727778,17.805449399999997,30,4.8689655169999995,145,,,azure;m365,business-user;student,beginner
127,https://docs.microsoft.com/en-us/learn/modules/work-with-data-kusto-query-language/,learn.wwl.work-with-data-kql,/learn/modules/work-with-data-kusto-query-language/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-utilize-kql-for-azure-sentinel/,Work with data in Azure Sentinel using Kusto Query Language,7,514,"3,117",54.31%,383,208,237,,119.3922222,13.93683528,36,4.555555556,9,,,azure-sentinel,security-operations-analyst,intermediate
128,https://docs.microsoft.com/en-us/learn/modules/construct-kusto-query-language-statements/,learn.wwl.construct-kql-statements,/learn/modules/construct-kusto-query-language-statements/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-utilize-kql-for-azure-sentinel/,Construct KQL statements for Azure Sentinel,10,"1,064","8,506",34.66%,932,323,304,5.0,341.1569444,19.23817356,36,4.916666667,12,,,azure;azure-sentinel,security-operations-analyst,intermediate
129,https://docs.microsoft.com/en-us/learn/modules/build-multi-table-statements-kusto-query-language/,learn.wwl.build-multi-table-statements-kql,/learn/modules/build-multi-table-statements-kusto-query-language/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-utilize-kql-for-azure-sentinel/,Build multi-table statements using KQL,5,833,"3,727",38.02%,626,238,257,1.0,138.1472222,9.950580232,21,4.1111111110000005,9,,,azure;azure-sentinel,security-operations-analyst,intermediate
130,https://docs.microsoft.com/en-us/learn/modules/analyze-results-kusto-query-language/,learn.wwl.analyze-results-kql,/learn/modules/analyze-results-kusto-query-language/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-utilize-kql-for-azure-sentinel/,Analyze query results using KQL,7,588,"3,935",56.54%,451,255,273,1.0,152.2311111,15.53378685,30,4.454545455,11,,,azure;azure-sentinel,security-operations-analyst,intermediate
131,https://docs.microsoft.com/en-us/learn/modules/what-is-threat-hunting-azure-sentinel/,learn.wwl.what-is-threat-hunting-azure-sentinel,/learn/modules/what-is-threat-hunting-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-perform-threat-hunting-azure-sentinel/,Explain threat hunting concepts in Azure Sentinel,5,305,"1,533",65.06%,269,175,176,1.0,43.74583333,8.605737705,20,5.0,3,,,azure;azure-sentinel,security-operations-analyst,intermediate
132,https://docs.microsoft.com/en-us/learn/modules/perform-threat-hunting-sentinel-with-notebooks/,learn.wwl.perform-threat-hunting-sentinel-with-notebooks,/learn/modules/perform-threat-hunting-sentinel-with-notebooks/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-perform-threat-hunting-azure-sentinel/,Hunt for threats using notebooks in Azure Sentinel,7,237,"1,721",71.86%,199,143,159,,37.25694444,9.432137834,31,5.0,1,,,azure;azure-sentinel,security-operations-analyst,intermediate
133,https://docs.microsoft.com/en-us/learn/modules/hunt-threats-sentinel/,learn.azure.hunt-threats-sentinel,/learn/modules/hunt-threats-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-perform-threat-hunting-azure-sentinel/,Threat hunting with Azure Sentinel,7,543,"3,151",56.74%,386,219,239,,130.2941667,14.39714549,65,4.5,6,,,azure;azure-sentinel,solution-architect,beginner
134,https://docs.microsoft.com/en-us/learn/modules/use-threat-vulnerability-management-microsoft-defender-for-endpoint/,learn.wwl.use-threat-vulnerability-management-microsoft-defender-for-endpoint,/learn/modules/use-threat-vulnerability-management-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Utilize Threat and Vulnerability Management in Microsoft Defender for Endpoint,6,531,"3,515",73.77%,469,346,390,,86.965,9.826553672000001,30,4.80952381,21,,,m365,security-operations-analyst,intermediate
135,https://docs.microsoft.com/en-us/learn/modules/perform-evidence-entities-investigations-microsoft-defender-for-endpoint/,learn.wwl.perform-evidence-entities-investigations-microsoft-defender-for-endpoint,/learn/modules/perform-evidence-entities-investigations-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Perform evidence and entities investigations using Microsoft Defender for Endpoint,7,566,"4,306",74.14%,522,387,428,1.0,141.3636111,14.98554181,36,4.5,12,,,m365,security-operations-analyst,intermediate
136,https://docs.microsoft.com/en-us/learn/modules/perform-device-investigations-microsoft-defender-for-endpoints/,learn.wwl.perform-device-investigations-microsoft-defender-for-endpoints,/learn/modules/perform-device-investigations-microsoft-defender-for-endpoints/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Perform device investigations in Microsoft Defender for Endpoint,6,702,"4,590",73.40%,609,447,482,,217.2836111,18.57124881,32,4.76,25,,,m365,security-operations-analyst,intermediate
137,https://docs.microsoft.com/en-us/learn/modules/perform-actions-device-microsoft-defender-for-endpoint/,learn.wwl.perform-actions-device-microsoft-defender-for-endpoint,/learn/modules/perform-actions-device-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Perform actions on a device using Microsoft Defender for Endpoint,7,608,"4,674",75.18%,544,409,460,1.0,162.0491667,15.99169408,35,4.625,16,,,m365,security-operations-analyst,intermediate
138,https://docs.microsoft.com/en-us/learn/modules/manage-alerts-incidents-microsoft-defender-for-endpoints/,learn.wwl.manage-alerts-incidents-microsoft-defender-for-endpoints,/learn/modules/manage-alerts-incidents-microsoft-defender-for-endpoints/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Manage alerts and incidents in Microsoft Defender for Endpoint,10,911,"8,189",59.54%,786,468,529,2.0,410.72222220000003,27.05085986,57,4.76,25,,,m365,security-operations-analyst,intermediate
139,https://docs.microsoft.com/en-us/learn/modules/implement-windows-10-security-enhancements-with-microsoft-defender-for-endpoint/,learn.wwl.implement-windows-10-security-enhancements-with-microsoft-defender-for-endpoint,/learn/modules/implement-windows-10-security-enhancements-with-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Implement Windows 10 security enhancements with Microsoft Defender for Endpoint,5,"1,000","5,488",67.25%,852,573,622,4.0,228.7325,13.72395,31,4.725,40,,,m365;windows,security-operations-analyst,intermediate
140,https://docs.microsoft.com/en-us/learn/modules/configure-settings-for-alerts-detections-microsoft-defender-for-endpoint/,learn.wwl.configure-settings-for-alerts-detections-microsoft-defender-for-endpoint,/learn/modules/configure-settings-for-alerts-detections-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Configure for alerts and detections in Microsoft Defender for Endpoint,8,522,"4,309",73.13%,469,343,390,,121.4286111,13.95731162,36,4.454545455,11,,,m365,security-operations-analyst,intermediate
141,https://docs.microsoft.com/en-us/learn/modules/configure-manage-automation-microsoft-defender-for-endpoint/,learn.wwl.configure-manage-automation-microsoft-defender-for-endpoint,/learn/modules/configure-manage-automation-microsoft-defender-for-endpoint/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-defender-for-endpoint/,Configure and manage automation using Microsoft Defender for Endpoint,7,557,"3,977",75.88%,481,365,407,,127.8844444,13.77570317,34,4.7647058819999994,17,,,m365,security-operations-analyst,intermediate
142,https://docs.microsoft.com/en-us/learn/modules/respond-to-data-loss-prevention-alerts-microsoft-365/,learn.wwl.respond-to-data-loss-prevention-alerts-microsoft-365,/learn/modules/respond-to-data-loss-prevention-alerts-microsoft-365/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Respond to data loss prevention alerts using Microsoft 365,6,605,"3,698",80.00%,495,396,448,6.0,78.58666667,7.793719007999999,28,4.789473684,19,,,m365;m365-information-protection,security-operations-analyst,intermediate
143,https://docs.microsoft.com/en-us/learn/modules/mitigate-incidents-microsoft-365-defender/,learn.wwl.mitigate-incidents-microsoft-365-defender,/learn/modules/mitigate-incidents-microsoft-365-defender/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Mitigate incidents using Microsoft 365 Defender,7,745,"5,466",74.02%,639,473,528,1.0,168.32,13.55597315,40,4.68,25,,,m365,security-operations-analyst,intermediate
144,https://docs.microsoft.com/en-us/learn/modules/protect-identities-with-aad-idp/,learn.protect-identities-with-aad-idp,/learn/modules/protect-identities-with-aad-idp/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Protect your identities with Azure AD Identity Protection,5,"1,695","8,582",81.24%,"1,210",983,"1,088",6.0,295.80055560000005,10.47081613,34,4.793103448,58,,,azure;azure-active-directory,solution-architect;administrator,intermediate
145,https://docs.microsoft.com/en-us/learn/modules/m365-threat-safeguard/,learn-m365.m365-threat-safeguard,/learn/modules/m365-threat-safeguard/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Safeguard your environment with Microsoft Defender for Identity,5,"1,841","11,288",72.77%,"1,656","1,205","1,313",13.0,456.4327778,14.87559297,68,4.898550725,69,,,m365;azure;m365-threat-protection,administrator,intermediate
146,https://docs.microsoft.com/en-us/learn/modules/m365-security-threat-define/,learn-m365.m365-security-threat-define,/learn/modules/m365-security-threat-define/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Introduction to threat protection with Microsoft 365,4,"3,000","15,535",58.18%,"2,805","1,632","1,626",21.0,528.2030556,10.56406111,28,4.781609195,87,,,m365;m365-threat-protection,administrator,intermediate
147,https://docs.microsoft.com/en-us/learn/modules/microsoft-cloud-app-security/,learn-m365.cloud-app-security,/learn/modules/microsoft-cloud-app-security/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Secure your cloud apps and services with Microsoft Cloud App Security,9,"1,261","9,586",67.77%,934,633,699,7.0,279.1641667,13.28298969,69,4.8571428569999995,28,,,m365;m365-ems-cloud-app-security,administrator,beginner
148,https://docs.microsoft.com/en-us/learn/modules/what-is-azure-defender/,learn.wwl.what-is-azure-defender,/learn/modules/what-is-azure-defender/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Plan for cloud workload protections using Azure Defender,7,570,"3,191",47.57%,473,225,240,,147.6427778,15.54134503,51,4.875,8,,,azure,security-operations-analyst,intermediate
149,https://docs.microsoft.com/en-us/learn/modules/understand-azure-defender-cloud-workload-protection/,learn.wwl.understand-azure-defender-cloud-workload-protection,/learn/modules/understand-azure-defender-cloud-workload-protection/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Explain cloud workload protections in Azure Defender,13,366,"3,638",59.93%,292,175,207,,154.2441667,25.28592896,57,5.0,5,,,azure;azure-security-center,security-operations-analyst,intermediate
150,https://docs.microsoft.com/en-us/learn/modules/remediate-azure-defender-security-alerts/,learn.wwl.remediate-azure-defender-security-alerts,/learn/modules/remediate-azure-defender-security-alerts/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Remediate security alerts using Azure Defender,8,285,"2,129",65.45%,246,161,186,,107.41194440000001,22.61304094,52,5.0,13,,,azure;azure-security-center,security-operations-analyst,intermediate
151,https://docs.microsoft.com/en-us/learn/modules/connect-non-azure-machines-to-azure-defender/,learn.wwl.connect-non-azure-machines-to-azure-defender,/learn/modules/connect-non-azure-machines-to-azure-defender/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Connect non-Azure resources to Azure Defender,7,264,"1,877",69.53%,233,162,189,,66.59166667,15.134469699999999,44,5.0,4,,,azure;azure-security-center,security-operations-analyst,intermediate
152,https://docs.microsoft.com/en-us/learn/modules/connect-azure-assets-to-azure-defender/,learn.wwl.connect-azure-assets-to-azure-defender,/learn/modules/connect-azure-assets-to-azure-defender/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Connect Azure assets to Azure Defender,6,291,"1,788",70.56%,248,175,197,,67.515,13.92061856,35,5.0,3,,,azure;azure-security-center,security-operations-analyst,intermediate
153,https://docs.microsoft.com/en-us/learn/modules/use-entity-behavior-analytics-azure-sentinel/,learn.wwl.use-entity-behavior-analytics-azure-sentinel,/learn/modules/use-entity-behavior-analytics-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,Use entity behavior analytics in Azure Sentinel,6,290,"1,827",75.31%,239,180,197,,71.95388889,14.88701149,27,4.333333333,9,,,azure;azure-sentinel,security-operations-analyst,intermediate
154,https://docs.microsoft.com/en-us/learn/modules/threat-response-sentinel-playbooks/,learn.azure.threat-response-sentinel-playbooks,/learn/modules/threat-response-sentinel-playbooks/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,Threat response with Azure Sentinel playbooks,7,"1,299","4,649",42.70%,548,234,250,,269.25805560000003,12.43686169,52,4.25,8,,,azure;azure-sentinel,solution-architect,beginner
155,https://docs.microsoft.com/en-us/learn/modules/incident-management-sentinel/,learn.azure.incident-management-sentinel,/learn/modules/incident-management-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,Security incident management in Azure Sentinel,7,523,"3,429",62.82%,390,245,268,,166.555,19.10764818,65,4.727272727,11,,,azure;azure-sentinel,solution-architect,beginner
156,https://docs.microsoft.com/en-us/learn/modules/analyze-data-in-sentinel/,learn.azure.analyze-data-in-sentinel,/learn/modules/analyze-data-in-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,Threat detection with Azure Sentinel analytics,9,773,"5,686",46.36%,604,280,299,1.0,391.0527778,30.35338508,70,4.4,10,,,azure;azure-sentinel,solution-architect,beginner
157,https://docs.microsoft.com/en-us/learn/modules/connect-windows-hosts-to-azure-sentinel/,learn.wwl.connect-windows-hosts-to-azure-sentinel,/learn/modules/connect-windows-hosts-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect Windows hosts to Azure Sentinel,5,316,"1,709",61.89%,265,164,191,,59.21583333,11.24351266,20,5.0,3,,,azure;azure-sentinel,security-operations-analyst,intermediate
158,https://docs.microsoft.com/en-us/learn/modules/connect-threat-indicators-to-azure-sentinel/,learn.wwl.connect-threat-indicators-to-azure-sentinel,/learn/modules/connect-threat-indicators-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect threat indicators to Azure Sentinel,7,239,"1,718",71.43%,203,145,169,,40.1425,10.07761506,23,4.6,5,,,azure;azure-sentinel,security-operations-analyst,intermediate
159,https://docs.microsoft.com/en-us/learn/modules/connect-syslog-data-sources-to-azure-sentinel/,learn.wwl.connect-syslog-data-sources-to-azure-sentinel,/learn/modules/connect-syslog-data-sources-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect syslog data sources to Azure Sentinel,7,308,"2,064",59.38%,256,152,175,,70.24722222,13.68452381,28,4.333333333,3,,,azure;azure-sentinel,security-operations-analyst,intermediate
160,https://docs.microsoft.com/en-us/learn/modules/connect-microsoft-services-to-azure-sentinel/,learn.wwl.connect-microsoft-services-to-azure-sentinel,/learn/modules/connect-microsoft-services-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect Microsoft services to Azure Sentinel,7,275,"1,986",71.91%,235,169,199,,50.20888889,10.95466667,23,5.0,3,,,azure;azure-sentinel,security-operations-analyst,intermediate
161,https://docs.microsoft.com/en-us/learn/modules/connect-microsoft-defender-365-to-azure-sentinel/,learn.wwl.connect-microsoft-defender-365-to-azure-sentinel,/learn/modules/connect-microsoft-defender-365-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect Microsoft 365 Defender to Azure Sentinel,7,277,"1,931",69.87%,229,160,186,,55.26416667,11.97057762,28,5.0,3,,,azure;azure-sentinel,security-operations-analyst,intermediate
162,https://docs.microsoft.com/en-us/learn/modules/connect-data-to-azure-sentinel-with-data-connectors/,learn.wwl.connect-data-to-azure-sentinel-with-data-connectors,/learn/modules/connect-data-to-azure-sentinel-with-data-connectors/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect data to Azure Sentinel using data connectors,6,406,"2,397",56.76%,340,193,213,,72.20805556,10.67114122,22,4.833333333,6,,,azure;azure-sentinel,security-operations-analyst,intermediate
163,https://docs.microsoft.com/en-us/learn/modules/connect-common-event-format-logs-to-azure-sentinel/,learn.wwl.connect-common-event-format-cef-logs-to-azure-sentinel,/learn/modules/connect-common-event-format-logs-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect Common Event Format logs to Azure Sentinel,5,258,"1,487",71.88%,224,161,183,,44.73888889,10.40439276,20,5.0,3,,,azure;azure-sentinel,security-operations-analyst,intermediate
164,https://docs.microsoft.com/en-us/learn/modules/utilize-threat-intelligence-azure-sentinel/,learn.wwl.utilize-threat-intelligence-azure-sentinel,/learn/modules/utilize-threat-intelligence-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Utilize threat intelligence in Azure Sentinel,6,408,"2,827",70.51%,356,251,292,,65.1,9.573529412000001,18,4.833333333,12,,,azure;azure-sentinel,security-operations-analyst,intermediate
165,https://docs.microsoft.com/en-us/learn/modules/use-watchlists-azure-sentinel/,learn.wwl.use-watchlists-azure-sentinel,/learn/modules/use-watchlists-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Use watchlists in Azure Sentinel,5,510,"2,805",68.80%,407,280,311,1.0,79.76111111,9.383660131000001,18,4.769230769,13,,,azure;azure-sentinel,security-engineer;security-operations-analyst;identity-access-admin;ip-admin,intermediate
166,https://docs.microsoft.com/en-us/learn/modules/query-logs-azure-sentinel/,learn.wwl.query-logs-azure-sentinel,/learn/modules/query-logs-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Query logs in Azure Sentinel,7,610,"4,364",68.83%,494,340,364,1.0,105.88472220000001,10.41489071,18,4.6428571430000005,14,,,azure;azure-sentinel,security-operations-analyst,intermediate
167,https://docs.microsoft.com/en-us/learn/modules/create-manage-azure-sentinel-workspaces/,learn.wwl.create-manage-azure-sentinel-workspaces,/learn/modules/create-manage-azure-sentinel-workspaces/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Create and manage Azure Sentinel workspaces,8,731,"5,051",53.58%,601,322,349,1.0,196.76833330000002,16.1506156,31,5.0,19,,,azure;azure-sentinel,security-operations-analyst,intermediate
168,https://docs.microsoft.com/en-us/learn/modules/intro-to-azure-sentinel/,learn.intro-to-azure-sentinel,/learn/modules/intro-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Introduction to Azure Sentinel,6,"2,397","13,323",48.23%,"1,804",870,831,13.0,626.3397222,15.67809067,29,4.839506173,81,,,azure;azure-sentinel,administrator;devops-engineer;solution-architect;security-engineer,beginner
169,https://docs.microsoft.com/en-us/learn/modules/plan-implement-manage-access-review/,learn.wwl.plan-implement-manage-access-review,/learn/modules/plan-implement-manage-access-review/,sc-300,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-governance-strategy/,"Plan, implement, and manage access review",9,402,"2,892",57.74%,336,194,207,,137.4630556,20.51687396,44,4.75,4,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
170,https://docs.microsoft.com/en-us/learn/modules/monitor-maintain-azure-active-directory/,learn.wwl.monitor-maintain-azure-active-directory,/learn/modules/monitor-maintain-azure-active-directory/,sc-300,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-governance-strategy/,Monitor and maintain Azure Active Directory,9,387,"2,456",56.41%,273,154,172,,119.08555559999999,18.46287683,37,4.8,5,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
171,https://docs.microsoft.com/en-us/learn/modules/implement-initial-configuration-of-azure-active-directory/,learn.wwl.implement-initial-configuration-of-azure-active-directory,/learn/modules/implement-initial-configuration-of-azure-active-directory/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-identity-management-solution/,Implement initial configuration of Azure Active Directory,10,"2,707","16,904",19.27%,"2,481",478,474,5.0,1331.068056,29.50280138,53,4.774193548,31,,,azure;azure-active-directory-domain,administrator;identity-access-admin;security-engineer,advanced
172,https://docs.microsoft.com/en-us/learn/modules/plan-design-integration-of-enterprise-apps-for-sso/,learn.wwl.plan-design-integration-of-enterprise-apps-for-sso,/learn/modules/plan-design-integration-of-enterprise-apps-for-sso/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-access-management-for-apps/,Plan and design the integration of enterprise apps for SSO,8,487,"3,094",46.70%,409,191,195,,185.16805559999997,22.8133128,35,4.6,5,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
173,https://docs.microsoft.com/en-us/learn/modules/implement-monitor-integration-of-enterprise-apps-for-sso/,learn.wwl.implement-monitor-integration-of-enterprise-apps-for-sso,/learn/modules/implement-monitor-integration-of-enterprise-apps-for-sso/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-access-management-for-apps/,Implement and monitor the integration of enterprise apps for SSO,9,380,"2,836",57.19%,299,171,186,,154.75027780000002,24.43425439,38,4.75,8,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
174,https://docs.microsoft.com/en-us/learn/modules/implement-app-registration/,learn.wwl.implement-app-registration,/learn/modules/implement-app-registration/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-access-management-for-apps/,Implement app registration,10,408,"3,031",45.57%,327,149,173,,192.2397222,28.27054739,54,4.8,5,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
175,https://docs.microsoft.com/en-us/learn/modules/deploy-message-encryption-microsoft-365/,learn.wwl.deploy-message-encryption-microsoft-365,/learn/modules/deploy-message-encryption-microsoft-365/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Deploy message encryption in Office 365,6,314,"1,909",69.29%,254,176,179,1.0,63.49222222,12.13227176,32,4.8,5,,,office-365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
176,https://docs.microsoft.com/en-us/learn/modules/m365-security-data-loss/,learn-m365.m365-security-data-loss,/learn/modules/m365-security-data-loss/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Prevent data loss,4,872,"4,569",73.76%,724,534,552,1.0,160.09972219999997,11.01603593,12,4.8636363639999995,22,,,m365;office-365,administrator,intermediate
177,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-protect-information/,learn-m365.m365-compliance-information-protect-information,/learn/modules/m365-compliance-information-protect-information/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Protect information in Microsoft 365,6,391,"2,560",70.28%,323,227,231,1.0,131.77944440000002,20.22190963,39,5.0,9,,,m365;office-365,administrator,intermediate
178,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-governance/,learn-m365.m365-compliance-information-governance,/learn/modules/m365-compliance-information-governance/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Introduction to information protection and governance in Microsoft 365,6,"1,399","7,082",31.56%,"1,296",409,376,1.0,491.6919444,21.08757446,44,4.85,20,,,m365;office-365,administrator,intermediate
179,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-classify-data/,learn-m365.m365-compliance-information-classify-data,/learn/modules/m365-compliance-information-classify-data/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Classify data for protection and governance,7,618,"3,989",50.09%,535,268,276,2.0,250.77694440000002,24.34727616,57,4.8,15,,,m365;office-365,administrator,intermediate
180,https://docs.microsoft.com/en-us/learn/modules/create-configure-data-loss-prevention-policies/,learn.wwl.create-configure-data-loss-prevention-policies,/learn/modules/create-configure-data-loss-prevention-policies/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-data-loss-prevention/,Configure DLP policies for Microsoft Cloud App Security and Power Platform,7,408,"1,997",45.72%,269,123,126,1.0,77.53472222,11.40216503,29,4.8,5,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
181,https://docs.microsoft.com/en-us/learn/modules/m365-user-files-settings/,learn-m365.user-files-settings,/learn/modules/m365-user-files-settings/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Migrate user files and settings in Microsoft 365,5,940,"5,545",69.01%,781,539,627,4.0,227.3519444,14.51182624,44,4.722222222,18,,,m365,administrator,intermediate
