,LiveUrl,Uid,Title_x,Url,Certification,lp_url,Title_y,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
109,https://docs.microsoft.com/en-us/learn/modules/protect-identities-with-aad-idp/,learn.protect-identities-with-aad-idp,Protect your identities with Azure AD Identity Protection ,/learn/modules/protect-identities-with-aad-idp/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Protect your identities with Azure AD Identity Protection,5,"1,409","6,957",75.30%,992,747,796,5.0,204.93777780000002,8.726945824,34,4.615384615,26.0,,,azure;azure-active-directory,solution-architect;administrator,intermediate
110,https://docs.microsoft.com/en-us/learn/modules/microsoft-cloud-app-security/,learn-m365.cloud-app-security,Secure your cloud apps and services with Microsoft Cloud App Security ,/learn/modules/microsoft-cloud-app-security/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-microsoft-365-defender/,Secure your cloud apps and services with Microsoft Cloud App Security,9,"1,083","7,423",57.88%,793,459,494,2.0,275.9441667,15.28776547,69,4.647058824,17.0,,,m365;m365-ems-cloud-app-security,administrator,beginner
111,https://docs.microsoft.com/en-us/learn/modules/what-is-azure-defender/,learn.wwl.what-is-azure-defender,Plan for cloud workload protections using Azure Defender ,/learn/modules/what-is-azure-defender/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Plan for cloud workload protections using Azure Defender,7,503,"2,900",47.06%,425,200,205,,129.4283333,15.4387674,51,4.666666667,3.0,,,azure,security-operations-analyst,intermediate
112,https://docs.microsoft.com/en-us/learn/modules/understand-azure-defender-cloud-workload-protection/,learn.wwl.understand-azure-defender-cloud-workload-protection,Explain cloud workload protections in Azure Defender ,/learn/modules/understand-azure-defender-cloud-workload-protection/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Explain cloud workload protections in Azure Defender,13,357,"3,663",61.64%,292,180,193,,147.4572222,24.78272642,57,4.0,5.0,,,azure;azure-security-center,security-operations-analyst,intermediate
113,https://docs.microsoft.com/en-us/learn/modules/remediate-azure-defender-security-alerts/,learn.wwl.remediate-azure-defender-security-alerts,Remediate security alerts using Azure Defender ,/learn/modules/remediate-azure-defender-security-alerts/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Remediate security alerts using Azure Defender,8,306,"2,259",64.39%,264,170,179,,117.3388889,23.00762527,52,5.0,4.0,,,azure;azure-security-center,security-operations-analyst,intermediate
114,https://docs.microsoft.com/en-us/learn/modules/connect-non-azure-machines-to-azure-defender/,learn.wwl.connect-non-azure-machines-to-azure-defender,Connect non-Azure resources to Azure Defender ,/learn/modules/connect-non-azure-machines-to-azure-defender/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Connect non-Azure resources to Azure Defender,7,271,"1,921",66.80%,256,171,183,,69.61527778,15.41297663,44,4.666666667,3.0,,,azure;azure-security-center,security-operations-analyst,intermediate
115,https://docs.microsoft.com/en-us/learn/modules/connect-azure-assets-to-azure-defender/,learn.wwl.connect-azure-assets-to-azure-defender,Connect Azure assets to Azure Defender ,/learn/modules/connect-azure-assets-to-azure-defender/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-mitigate-threats-using-azure-defender/,Connect Azure assets to Azure Defender,6,280,"1,807",71.84%,245,176,184,,70.42416667,15.09089286,35,5.0,3.0,,,azure;azure-security-center,security-operations-analyst,intermediate
116,https://docs.microsoft.com/en-us/learn/modules/use-entity-behavior-analytics-azure-sentinel/,learn.wwl.use-entity-behavior-analytics-azure-sentinel,Use entity behavior analytics in Azure Sentinel ,/learn/modules/use-entity-behavior-analytics-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,Use entity behavior analytics in Azure Sentinel,6,274,"1,664",77.49%,231,179,191,,49.31194444,10.79823601,27,4.8571428569999995,7.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
117,https://docs.microsoft.com/en-us/learn/modules/threat-response-sentinel-playbooks/,learn.azure.threat-response-sentinel-playbooks,Threat response with Azure Sentinel playbooks ,/learn/modules/threat-response-sentinel-playbooks/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,Threat response with Azure Sentinel playbooks,7,"1,228","4,474",48.07%,518,249,258,,196.1363889,9.583211183,52,4.875,8.0,,,azure;azure-sentinel,solution-architect,beginner
118,https://docs.microsoft.com/en-us/learn/modules/query-data-sentinel/,azure.query-data-sentinel,"Query, visualize, and monitor data in Azure Sentinel ",/learn/modules/query-data-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,"Query, visualize, and monitor data in Azure Sentinel",8,435,"3,128",60.68%,351,213,224,,134.27722219999998,18.52099617,48,4.833333333,6.0,,,azure;azure-sentinel,solution-architect,beginner
119,https://docs.microsoft.com/en-us/learn/modules/incident-management-sentinel/,learn.azure.incident-management-sentinel,Security incident management in Azure Sentinel ,/learn/modules/incident-management-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,Security incident management in Azure Sentinel,7,528,"3,479",62.14%,420,261,262,,133.32555559999997,15.15063131,65,4.916666667,12.0,,,azure;azure-sentinel,solution-architect,beginner
120,https://docs.microsoft.com/en-us/learn/modules/analyze-data-in-sentinel/,learn.azure.analyze-data-in-sentinel,Threat detection with Azure Sentinel analytics ,/learn/modules/analyze-data-in-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-create-detections-perform-investigations-azure-sentinel/,Threat detection with Azure Sentinel analytics,9,802,"5,602",41.67%,660,275,279,1.0,314.10583330000003,23.49918953,70,4.833333333,12.0,,,azure;azure-sentinel,solution-architect,beginner
121,https://docs.microsoft.com/en-us/learn/modules/connect-windows-hosts-to-azure-sentinel/,learn.wwl.connect-windows-hosts-to-azure-sentinel,Connect Windows hosts to Azure Sentinel ,/learn/modules/connect-windows-hosts-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect Windows hosts to Azure Sentinel,5,314,"1,733",65.53%,264,173,188,,41.27138889,7.886252654,20,5.0,2.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
122,https://docs.microsoft.com/en-us/learn/modules/connect-threat-indicators-to-azure-sentinel/,learn.wwl.connect-threat-indicators-to-azure-sentinel,Connect threat indicators to Azure Sentinel ,/learn/modules/connect-threat-indicators-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect threat indicators to Azure Sentinel,7,244,"1,867",78.24%,216,169,182,,33.66111111,8.277322404,23,4.875,8.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
123,https://docs.microsoft.com/en-us/learn/modules/connect-syslog-data-sources-to-azure-sentinel/,learn.wwl.connect-syslog-data-sources-to-azure-sentinel,Connect syslog data sources to Azure Sentinel ,/learn/modules/connect-syslog-data-sources-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect syslog data sources to Azure Sentinel,7,328,"2,176",65.15%,264,172,184,,80.21666667,14.67378049,28,5.0,3.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
124,https://docs.microsoft.com/en-us/learn/modules/connect-microsoft-services-to-azure-sentinel/,learn.wwl.connect-microsoft-services-to-azure-sentinel,Connect Microsoft services to Azure Sentinel ,/learn/modules/connect-microsoft-services-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect Microsoft services to Azure Sentinel,7,241,"1,882",78.44%,218,171,184,,27.21833333,6.776348548,23,5.0,2.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
125,https://docs.microsoft.com/en-us/learn/modules/connect-microsoft-defender-365-to-azure-sentinel/,learn.wwl.connect-microsoft-defender-365-to-azure-sentinel,Connect Microsoft 365 Defender to Azure Sentinel ,/learn/modules/connect-microsoft-defender-365-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect Microsoft 365 Defender to Azure Sentinel,7,236,"1,940",79.25%,212,168,182,,35.51111111,9.028248588,28,5.0,3.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
126,https://docs.microsoft.com/en-us/learn/modules/connect-data-to-azure-sentinel-with-data-connectors/,learn.wwl.connect-data-to-azure-sentinel-with-data-connectors,Connect data to Azure Sentinel using data connectors ,/learn/modules/connect-data-to-azure-sentinel-with-data-connectors/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect data to Azure Sentinel using data connectors,6,367,"2,104",59.49%,311,185,190,1.0,64.6925,10.57643052,22,4.75,4.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
127,https://docs.microsoft.com/en-us/learn/modules/connect-common-event-format-logs-to-azure-sentinel/,learn.wwl.connect-common-event-format-cef-logs-to-azure-sentinel,Connect Common Event Format logs to Azure Sentinel ,/learn/modules/connect-common-event-format-logs-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-connect-logs-to-azure-sentinel/,Connect Common Event Format logs to Azure Sentinel,5,248,"1,514",74.66%,221,165,178,,39.01444444,9.438978495,20,5.0,2.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
128,https://docs.microsoft.com/en-us/learn/modules/utilize-threat-intelligence-azure-sentinel/,learn.wwl.utilize-threat-intelligence-azure-sentinel,Utilize threat intelligence in Azure Sentinel ,/learn/modules/utilize-threat-intelligence-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Utilize threat intelligence in Azure Sentinel,6,387,"2,620",69.41%,340,236,246,,58.80166667,9.116537467999999,18,4.9,10.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
129,https://docs.microsoft.com/en-us/learn/modules/use-watchlists-azure-sentinel/,learn.wwl.use-watchlists-azure-sentinel,Use watchlists in Azure Sentinel ,/learn/modules/use-watchlists-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Use watchlists in Azure Sentinel,5,446,"2,457",68.56%,353,242,261,,50.18888889,6.75186846,18,4.666666667,9.0,,,azure;azure-sentinel,security-engineer;security-operations-analyst;identity-access-admin;ip-admin,intermediate
130,https://docs.microsoft.com/en-us/learn/modules/query-logs-azure-sentinel/,learn.wwl.query-logs-azure-sentinel,Query logs in Azure Sentinel ,/learn/modules/query-logs-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Query logs in Azure Sentinel,7,587,"4,032",64.92%,459,298,304,,72.63083333,7.423935264,18,4.8888888889999995,9.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
131,https://docs.microsoft.com/en-us/learn/modules/create-manage-azure-sentinel-workspaces/,learn.wwl.create-manage-azure-sentinel-workspaces,Create and manage Azure Sentinel workspaces ,/learn/modules/create-manage-azure-sentinel-workspaces/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Create and manage Azure Sentinel workspaces,8,697,"4,592",52.73%,567,299,312,,160.14527780000003,13.78582018,31,4.875,16.0,,,azure;azure-sentinel,security-operations-analyst,intermediate
132,https://docs.microsoft.com/en-us/learn/modules/intro-to-azure-sentinel/,learn.intro-to-azure-sentinel,Introduction to Azure Sentinel ,/learn/modules/intro-to-azure-sentinel/,sc-200,https://docs.microsoft.com/en-us/learn/paths/sc-200-configure-azure-sentinel-environment/,Introduction to Azure Sentinel,6,"2,282","12,300",44.04%,"1,685",742,660,9.0,519.3766667,13.65582822,29,4.8,50.0,,,azure;azure-sentinel,administrator;devops-engineer;solution-architect;security-engineer,beginner
133,https://docs.microsoft.com/en-us/learn/modules/plan-implement-privileged-access/,learn.wwl.plan-implement-privileged-access,Plan and implement privileged access ,/learn/modules/plan-implement-privileged-access/,sc-300,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-governance-strategy/,Plan and implement privileged access,10,409,"3,253",57.28%,316,181,195,,128.92,18.91246944,59,5.0,10.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
134,https://docs.microsoft.com/en-us/learn/modules/plan-implement-manage-access-review/,learn.wwl.plan-implement-manage-access-review,"Plan, implement, and manage access review ",/learn/modules/plan-implement-manage-access-review/,sc-300,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-governance-strategy/,"Plan, implement, and manage access review",9,402,"3,280",62.54%,339,212,225,,115.55916670000002,17.24763682,44,5.0,13.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
135,https://docs.microsoft.com/en-us/learn/modules/plan-implement-entitlement-management/,learn.wwl.plan-implement-entitlement-management,Plan and implement entitlement management ,/learn/modules/plan-implement-entitlement-management/,sc-300,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-governance-strategy/,Plan and implement entitlement management,8,488,"3,397",50.59%,425,215,220,,124.80916670000002,15.34538934,49,5.0,11.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
136,https://docs.microsoft.com/en-us/learn/modules/monitor-maintain-azure-active-directory/,learn.wwl.monitor-maintain-azure-active-directory,Monitor and maintain Azure Active Directory ,/learn/modules/monitor-maintain-azure-active-directory/,sc-300,https://docs.microsoft.com/en-us/learn/paths/plan-implement-identity-governance-strategy/,Monitor and maintain Azure Active Directory,9,429,"2,906",62.67%,300,188,205,,89.2,12.47552448,37,5.0,15.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
137,https://docs.microsoft.com/en-us/learn/modules/implement-manage-hybrid-identity/,learn.wwl.implement-manage-hybrid-identity,Implement and manage hybrid identity ,/learn/modules/implement-manage-hybrid-identity/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-identity-management-solution/,Implement and manage hybrid identity,11,943,"8,438",47.92%,795,381,416,2.0,497.8375,31.67576882,70,4.705882353,17.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
138,https://docs.microsoft.com/en-us/learn/modules/implement-manage-external-identities/,learn.wwl.implement-manage-external-identities,Implement and manage external identities ,/learn/modules/implement-manage-external-identities/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-identity-management-solution/,Implement and manage external identities,12,967,"9,675",52.62%,821,432,464,1.0,468.02833330000004,29.04002068,60,4.769230769,26.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
139,https://docs.microsoft.com/en-us/learn/modules/implement-initial-configuration-of-azure-active-directory/,learn.wwl.implement-initial-configuration-of-azure-active-directory,Implement initial configuration of Azure Active Directory ,/learn/modules/implement-initial-configuration-of-azure-active-directory/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-identity-management-solution/,Implement initial configuration of Azure Active Directory,10,"2,993","19,777",23.22%,"2,722",632,626,9.0,1308.022222,26.22162824,53,4.75,52.0,,,azure;azure-active-directory-domain,administrator;identity-access-admin;security-engineer,advanced
140,https://docs.microsoft.com/en-us/learn/modules/create-configure-manage-identities/,learn.wwl.create-configure-manage-identities,"Create, configure, and manage identities ",/learn/modules/create-configure-manage-identities/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-identity-management-solution/,"Create, configure, and manage identities",11,"1,140","10,516",55.28%,919,508,533,5.0,387.35,20.38684211,35,4.7241379310000005,29.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
141,https://docs.microsoft.com/en-us/learn/modules/plan-implement-administer-conditional-access/,learn.wwl.plan-implement-administer-conditional-access,"Plan, implement, and administer Conditional Access ",/learn/modules/plan-implement-administer-conditional-access/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-authentication-access-management-solution/,"Plan, implement, and administer Conditional Access",14,691,"7,396",52.24%,559,292,325,1.0,318.7294444,27.67549445,60,4.941176471,17.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
142,https://docs.microsoft.com/en-us/learn/modules/manage-user-authentication/,learn.wwl.manage-user-authentication,Manage user authentication ,/learn/modules/manage-user-authentication/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-authentication-access-management-solution/,Manage user authentication,8,672,"4,612",57.54%,537,309,348,1.0,285.8522222,25.52251984,48,4.923076923,13.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
143,https://docs.microsoft.com/en-us/learn/modules/manage-azure-active-directory-identity-protection/,learn.wwl.manage-azure-ad-identity-protection,Manage Azure AD Identity Protection ,/learn/modules/manage-azure-active-directory-identity-protection/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-authentication-access-management-solution/,Manage Azure AD Identity Protection,8,574,"4,201",62.31%,459,286,321,,142.13416669999998,14.85722997,45,4.909090909,22.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
144,https://docs.microsoft.com/en-us/learn/modules/plan-design-integration-of-enterprise-apps-for-sso/,learn.wwl.plan-design-integration-of-enterprise-apps-for-sso,Plan and design the integration of enterprise apps for SSO ,/learn/modules/plan-design-integration-of-enterprise-apps-for-sso/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-access-management-for-apps/,Plan and design the integration of enterprise apps for SSO,8,554,"3,737",49.49%,491,243,256,,197.9152778,21.43486763,35,4.615384615,13.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
145,https://docs.microsoft.com/en-us/learn/modules/implement-monitor-integration-of-enterprise-apps-for-sso/,learn.wwl.implement-monitor-integration-of-enterprise-apps-for-sso,Implement and monitor the integration of enterprise apps for SSO ,/learn/modules/implement-monitor-integration-of-enterprise-apps-for-sso/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-access-management-for-apps/,Implement and monitor the integration of enterprise apps for SSO,9,428,"3,675",61.60%,362,223,241,1.0,176.7969444,24.78461838,38,5.0,12.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
146,https://docs.microsoft.com/en-us/learn/modules/implement-app-registration/,learn.wwl.implement-app-registration,Implement app registration ,/learn/modules/implement-app-registration/,sc-300,https://docs.microsoft.com/en-us/learn/paths/implement-access-management-for-apps/,Implement app registration,10,467,"3,998",50.91%,385,196,220,,198.9655556,25.56302641,54,4.647058824,17.0,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
147,https://docs.microsoft.com/en-us/learn/modules/deploy-message-encryption-microsoft-365/,learn.wwl.deploy-message-encryption-microsoft-365,Deploy message encryption in Office 365 ,/learn/modules/deploy-message-encryption-microsoft-365/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Deploy message encryption in Office 365,6,313,"1,956",65.63%,256,168,179,,60.68416667,11.6327476,32,4.714285714,7.0,,,office-365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
148,https://docs.microsoft.com/en-us/learn/modules/create-manage-sensitive-information-types/,learn.wwl.create-manage-sensitive-information-types,Create and manage sensitive information types ,/learn/modules/create-manage-sensitive-information-types/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Create and manage sensitive information types,8,342,"2,562",60.14%,286,172,185,,99.39194444,17.43718324,41,4.875,8.0,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
149,https://docs.microsoft.com/en-us/learn/modules/apply-manage-sensitivity-labels/,learn.wwl.apply-manage-sensitivity-labels,Apply and manage sensitivity labels ,/learn/modules/apply-manage-sensitivity-labels/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Apply and manage sensitivity labels,8,298,"2,083",58.47%,236,138,150,,78.34361111,15.77388143,54,5.0,9.0,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
150,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-protect-information/,learn-m365.m365-compliance-information-protect-information,Protect information in Microsoft 365 ,/learn/modules/m365-compliance-information-protect-information/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Protect information in Microsoft 365,6,354,"2,165",71.33%,293,209,217,4.0,98.48416667,16.69223164,39,4.714285714,7.0,,,m365;office-365,administrator,intermediate
151,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-governance/,learn-m365.m365-compliance-information-governance,Introduction to information protection and governance in Microsoft 365 ,/learn/modules/m365-compliance-information-governance/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Introduction to information protection and governance in Microsoft 365,6,"1,366","7,515",35.71%,"1,288",460,405,5.0,456.33555559999996,20.04402147,44,4.944444444,18.0,,,m365;office-365,administrator,intermediate
152,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-classify-data/,learn-m365.m365-compliance-information-classify-data,Classify data for protection and governance ,/learn/modules/m365-compliance-information-classify-data/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Classify data for protection and governance,7,583,"3,712",56.06%,503,282,290,3.0,219.2791667,22.56732419,57,4.625,8.0,,,m365;office-365,administrator,intermediate
153,https://docs.microsoft.com/en-us/learn/modules/audit-encryption/,learn-m365.audit-encryption,Understand Microsoft 365 encryption ,/learn/modules/audit-encryption/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-protection/,Understand Microsoft 365 encryption,6,387,"2,382",68.94%,322,222,229,,72.81305556,11.28884582,20,,,,,m365,auditor;risk-practitioner;privacy-manager,beginner
154,https://docs.microsoft.com/en-us/learn/modules/manage-data-retention-microsoft-365/,learn.wwl.manage-data-retention-microsoft-365,Manage data retention in Microsoft 365 workloads ,/learn/modules/manage-data-retention-microsoft-365/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-governance/,Manage data retention in Microsoft 365 workloads,10,222,"1,758",50.83%,181,92,93,,83.98777778,22.699399399999997,52,5.0,4.0,,,m365;m365-information-protection,auditor;ip-admin,intermediate
155,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-manage-records/,learn-m365.m365-compliance-information-manage-records,Manage records in Microsoft 365 ,/learn/modules/m365-compliance-information-manage-records/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-governance/,Manage records in Microsoft 365,6,282,"1,768",67.84%,227,154,153,2.0,62.11555556,13.21607565,46,4.8,5.0,,,m365;office-365,administrator,intermediate
156,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-govern-information/,learn-m365.m365-compliance-information-govern-information,Govern information in Microsoft 365 ,/learn/modules/m365-compliance-information-govern-information/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-information-governance/,Govern information in Microsoft 365,8,381,"2,859",57.14%,336,192,198,1.0,162.2969444,25.55857393,59,4.75,4.0,,,m365;office-365,administrator,intermediate
157,https://docs.microsoft.com/en-us/learn/modules/manage-data-loss-prevention-polices/,learn.wwl.manage-data-loss-prevention-polices,Manage data loss prevention policies and reports in Microsoft 365 ,/learn/modules/manage-data-loss-prevention-polices/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-data-loss-prevention/,Manage data loss prevention policies and reports in Microsoft 365,9,216,"1,760",60.82%,171,104,110,,84.63583333,23.509953699999997,48,4.833333333,6.0,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
158,https://docs.microsoft.com/en-us/learn/modules/create-configure-data-loss-prevention-policies/,learn.wwl.create-configure-data-loss-prevention-policies,Configure DLP policies for Microsoft Cloud App Security and Power Platform ,/learn/modules/create-configure-data-loss-prevention-policies/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-data-loss-prevention/,Configure DLP policies for Microsoft Cloud App Security and Power Platform,7,382,"2,002",47.98%,248,119,121,,72.89944444,11.45017452,29,5.0,4.0,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
159,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-prevent-data-loss/,learn-m365.m365-compliance-information-prevent-data-loss,Prevent data loss in Microsoft 365 ,/learn/modules/m365-compliance-information-prevent-data-loss/,sc-400,https://docs.microsoft.com/en-us/learn/paths/implement-data-loss-prevention/,Prevent data loss in Microsoft 365,10,472,"3,798",48.96%,431,211,197,1.0,170.4219444,21.6638065,41,5.0,9.0,,,m365;office-365,administrator,intermediate
160,https://docs.microsoft.com/en-us/learn/modules/m365-user-files-settings/,learn-m365.user-files-settings,Migrate user files and settings in Microsoft 365 ,/learn/modules/m365-user-files-settings/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Migrate user files and settings in Microsoft 365,5,"1,081","6,668",68.46%,929,636,687,2.0,253.2663889,14.05733888,44,4.80952381,21.0,,,m365,administrator,intermediate
161,https://docs.microsoft.com/en-us/learn/modules/m365-user-files-settings/,learn-m365.user-files-settings,Migrate user files and settings in Microsoft 365 ,/learn/modules/m365-user-files-settings/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Migrate user files and settings in Microsoft 365,5,"1,081","6,668",68.46%,929,636,687,2.0,253.2663889,14.05733888,44,4.80952381,21.0,,,m365,administrator,intermediate
162,https://docs.microsoft.com/en-us/learn/modules/m365-office-lob-apps/,learn-m365.office-lob-apps,Deliver Microsoft 365 Apps and business apps ,/learn/modules/m365-office-lob-apps/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Deliver Microsoft 365 Apps and business apps,6,"1,276","8,632",69.18%,"1,074",743,794,4.0,306.6738889,14.420402300000001,35,4.814814815,27.0,,,m365;office-365,administrator,intermediate
163,https://docs.microsoft.com/en-us/learn/modules/m365-office-lob-apps/,learn-m365.office-lob-apps,Deliver Microsoft 365 Apps and business apps ,/learn/modules/m365-office-lob-apps/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Deliver Microsoft 365 Apps and business apps,6,"1,276","8,632",69.18%,"1,074",743,794,4.0,306.6738889,14.420402300000001,35,4.814814815,27.0,,,m365;office-365,administrator,intermediate
164,https://docs.microsoft.com/en-us/learn/modules/m365-modern-windows-office-servicing/,learn-m365.modern-windows-office-servicing,Learn about Windows and Microsoft 365 Apps servicing in Microsoft 365 ,/learn/modules/m365-modern-windows-office-servicing/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Learn about Windows and Microsoft 365 Apps servicing in Microsoft 365,4,781,"4,208",79.40%,665,528,570,3.0,128.3869444,9.863273581,33,4.8,20.0,,,m365;windows;office-365,administrator,intermediate
165,https://docs.microsoft.com/en-us/learn/modules/m365-modern-windows-office-servicing/,learn-m365.modern-windows-office-servicing,Learn about Windows and Microsoft 365 Apps servicing in Microsoft 365 ,/learn/modules/m365-modern-windows-office-servicing/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Learn about Windows and Microsoft 365 Apps servicing in Microsoft 365,4,781,"4,208",79.40%,665,528,570,3.0,128.3869444,9.863273581,33,4.8,20.0,,,m365;windows;office-365,administrator,intermediate
166,https://docs.microsoft.com/en-us/learn/modules/m365-modern-usercomm-training/,learn-m365.modern-usercomm-training,Train users on the new Windows and Microsoft 365 Apps features ,/learn/modules/m365-modern-usercomm-training/,md-100,https://docs.microsoft.com/en-us/learn/paths/m365-getmodern/,Train users on the new Windows and Microsoft 365 Apps features,5,833,"4,427",77.69%,668,519,559,,109.1647222,7.863005202,21,4.775510204,49.0,,,m365;windows;office-365,administrator,intermediate
